"name","province","sub_region_1","date","value","value_daily"
"mortality","NB","Zone 1 (Moncton area)",2020-06-14,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-14,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-14,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-14,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-14,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-14,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-14,0,0
"mortality","NB","Not Reported",2020-06-15,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-15,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-15,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-15,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-15,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-15,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-15,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-15,0,0
"mortality","NB","Not Reported",2020-06-16,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-16,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-16,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-16,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-16,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-16,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-16,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-16,0,0
"mortality","NB","Not Reported",2020-06-17,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-17,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-17,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-17,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-17,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-17,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-17,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-17,0,0
"mortality","NB","Not Reported",2020-06-18,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-18,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-18,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-18,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-18,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-18,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-18,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-18,0,0
"mortality","NB","Not Reported",2020-06-19,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-19,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-19,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-19,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-19,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-19,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-19,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-19,0,0
"mortality","NB","Not Reported",2020-06-20,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-20,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-20,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-20,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-20,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-20,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-20,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-20,0,0
"mortality","NB","Not Reported",2020-06-21,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-21,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-21,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-21,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-21,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-21,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-21,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-21,0,0
"mortality","NB","Not Reported",2020-06-22,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-22,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-22,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-22,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-22,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-22,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-22,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-22,0,0
"mortality","NB","Not Reported",2020-06-23,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-23,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-23,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-23,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-23,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-23,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-23,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-23,0,0
"mortality","NB","Not Reported",2020-06-24,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-24,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-24,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-24,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-24,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-24,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-24,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-24,0,0
"mortality","NB","Not Reported",2020-06-25,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-25,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-25,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-25,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-25,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-25,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-25,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-25,0,0
"mortality","NB","Not Reported",2020-06-26,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-26,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-26,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-26,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-26,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-26,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-26,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-26,0,0
"mortality","NB","Not Reported",2020-06-27,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-27,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-27,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-27,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-27,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-27,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-27,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-27,0,0
"mortality","NB","Not Reported",2020-06-28,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-28,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-28,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-28,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-28,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-28,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-28,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-28,0,0
"mortality","NB","Not Reported",2020-06-29,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-29,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-29,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-29,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-29,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-29,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-29,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-29,0,0
"mortality","NB","Not Reported",2020-06-30,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-06-30,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-06-30,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-06-30,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-06-30,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-06-30,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-06-30,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-06-30,0,0
"mortality","NB","Not Reported",2020-07-01,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-01,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-01,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-01,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-01,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-01,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-01,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-01,0,0
"mortality","NB","Not Reported",2020-07-02,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-02,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-02,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-02,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-02,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-02,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-02,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-02,0,0
"mortality","NB","Not Reported",2020-07-03,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-03,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-03,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-03,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-03,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-03,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-03,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-03,0,0
"mortality","NB","Not Reported",2020-07-04,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-04,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-04,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-04,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-04,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-04,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-04,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-04,0,0
"mortality","NB","Not Reported",2020-07-05,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-05,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-05,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-05,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-05,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-05,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-05,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-05,0,0
"mortality","NB","Not Reported",2020-07-06,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-06,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-06,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-06,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-06,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-06,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-06,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-06,0,0
"mortality","NB","Not Reported",2020-07-07,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-07,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-07,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-07,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-07,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-07,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-07,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-07,0,0
"mortality","NB","Not Reported",2020-07-08,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-08,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-08,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-08,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-08,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-08,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-08,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-08,0,0
"mortality","NB","Not Reported",2020-07-09,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-09,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-09,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-09,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-09,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-09,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-09,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-09,0,0
"mortality","NB","Not Reported",2020-07-10,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-10,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-10,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-10,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-10,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-10,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-10,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-10,0,0
"mortality","NB","Not Reported",2020-07-11,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-11,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-11,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-11,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-11,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-11,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-11,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-11,0,0
"mortality","NB","Not Reported",2020-07-12,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-12,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-12,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-12,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-12,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-12,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-12,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-12,0,0
"mortality","NB","Not Reported",2020-07-13,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-13,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-13,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-13,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-13,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-13,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-13,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-13,0,0
"mortality","NB","Not Reported",2020-07-14,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-14,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-14,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-14,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-14,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-14,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-14,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-14,0,0
"mortality","NB","Not Reported",2020-07-15,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-15,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-15,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-15,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-15,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-15,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-15,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-15,0,0
"mortality","NB","Not Reported",2020-07-16,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-16,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-16,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-16,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-16,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-16,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-16,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-16,0,0
"mortality","NB","Not Reported",2020-07-17,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-17,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-17,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-17,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-17,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-17,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-17,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-17,0,0
"mortality","NB","Not Reported",2020-07-18,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-18,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-18,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-18,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-18,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-18,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-18,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-18,0,0
"mortality","NB","Not Reported",2020-07-19,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-19,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-19,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-19,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-19,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-19,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-19,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-19,0,0
"mortality","NB","Not Reported",2020-07-20,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-20,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-20,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-20,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-20,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-20,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-20,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-20,0,0
"mortality","NB","Not Reported",2020-07-21,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-21,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-21,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-21,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-21,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-21,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-21,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-21,0,0
"mortality","NB","Not Reported",2020-07-22,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-22,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-22,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-22,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-22,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-22,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-22,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-22,0,0
"mortality","NB","Not Reported",2020-07-23,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-23,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-23,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-23,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-23,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-23,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-23,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-23,0,0
"mortality","NB","Not Reported",2020-07-24,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-24,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-24,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-24,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-24,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-24,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-24,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-24,0,0
"mortality","NB","Not Reported",2020-07-25,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-25,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-25,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-25,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-25,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-25,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-25,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-25,0,0
"mortality","NB","Not Reported",2020-07-26,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-26,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-26,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-26,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-26,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-26,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-26,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-26,0,0
"mortality","NB","Not Reported",2020-07-27,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-27,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-27,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-27,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-27,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-27,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-27,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-27,0,0
"mortality","NB","Not Reported",2020-07-28,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-28,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-28,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-28,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-28,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-28,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-28,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-28,0,0
"mortality","NB","Not Reported",2020-07-29,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-29,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-29,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-29,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-29,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-29,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-29,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-29,0,0
"mortality","NB","Not Reported",2020-07-30,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-30,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-30,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-30,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-30,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-30,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-30,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-30,0,0
"mortality","NB","Not Reported",2020-07-31,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-07-31,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-07-31,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-07-31,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-07-31,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-07-31,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-07-31,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-07-31,0,0
"mortality","NB","Not Reported",2020-08-01,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-01,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-01,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-01,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-01,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-08-01,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-08-01,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-08-01,0,0
"mortality","NB","Not Reported",2020-08-02,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-02,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-02,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-02,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-02,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-08-02,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-08-02,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-08-02,0,0
"mortality","NB","Not Reported",2020-08-03,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-03,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-03,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-03,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-03,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-08-03,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-08-03,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-08-03,0,0
"mortality","NB","Not Reported",2020-08-04,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-04,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-04,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-04,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-04,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-08-04,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-08-04,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-08-04,0,0
"mortality","NB","Not Reported",2020-08-05,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-05,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-05,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-05,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-05,0,0
"mortality","NB","Zone 5 (Campbellton area)",2020-08-05,2,0
"mortality","NB","Zone 6 (Bathurst area)",2020-08-05,0,0
"mortality","NB","Zone 7 (Miramichi area)",2020-08-05,0,0
"mortality","NB","Not Reported",2020-08-06,0,0
"mortality","NB","Zone 1 (Moncton area)",2020-08-06,0,0
"mortality","NB","Zone 2 (Saint John area)",2020-08-06,0,0
"mortality","NB","Zone 3 (Fredericton area)",2020-08-06,0,0
"mortality","NB","Zone 4 (Edmundston area)",2020-08-06,0,0
