"name","province","date","value"
"icu","NL",2020-10-04,0
"icu","NL",2020-10-05,0
"icu","NL",2020-10-06,0
"icu","NL",2020-10-07,0
"icu","NL",2020-10-08,0
"icu","NL",2020-10-09,0
"icu","NL",2020-10-10,0
"icu","NL",2020-10-11,0
"icu","NL",2020-10-12,0
"icu","NL",2020-10-13,0
"icu","NL",2020-10-14,0
"icu","NL",2020-10-15,0
"icu","NL",2020-10-16,0
"icu","NL",2020-10-17,0
"icu","NL",2020-10-18,0
"icu","NL",2020-10-19,0
"icu","NL",2020-10-20,0
"icu","NL",2020-10-21,0
"icu","NL",2020-10-22,0
"icu","NL",2020-10-23,0
"icu","NL",2020-10-24,0
"icu","NL",2020-10-25,0
"icu","NL",2020-10-26,0
"icu","NL",2020-10-27,0
"icu","NL",2020-10-28,0
"icu","NL",2020-10-29,0
"icu","NL",2020-10-30,0
"icu","NL",2020-10-31,0
"icu","NL",2020-11-01,0
"icu","NL",2020-11-02,0
"icu","NL",2020-11-03,0
"icu","NL",2020-11-04,0
"icu","NL",2020-11-05,0
"icu","NL",2020-11-06,0
"icu","NL",2020-11-07,0
"icu","NL",2020-11-08,0
"icu","NL",2020-11-09,0
"icu","NL",2020-11-10,0
"icu","NL",2020-11-11,0
"icu","NL",2020-11-12,0
"icu","NL",2020-11-13,0
"icu","NL",2020-11-14,0
"icu","NL",2020-11-15,0
"icu","NL",2020-11-16,0
"icu","NL",2020-11-17,0
"icu","NL",2020-11-18,0
"icu","NL",2020-11-19,0
"icu","NL",2020-11-20,0
"icu","NL",2020-11-21,0
"icu","NL",2020-11-22,0
"icu","NL",2020-11-23,0
"icu","NL",2020-11-24,0
"icu","NL",2020-11-25,0
"icu","NL",2020-11-26,0
"icu","NL",2020-11-27,0
"icu","NL",2020-11-28,0
"icu","NL",2020-11-29,0
"icu","NL",2020-11-30,0
"icu","NL",2020-12-01,0
"icu","NL",2020-12-02,0
"icu","NL",2020-12-03,0
"icu","NL",2020-12-04,0
"icu","NL",2020-12-05,0
"icu","NL",2020-12-06,0
"icu","NL",2020-12-07,0
"icu","NL",2020-12-08,0
"icu","NL",2020-12-09,0
"icu","NL",2020-12-10,0
"icu","NL",2020-12-11,0
"icu","NL",2020-12-12,0
"icu","NL",2020-12-13,0
"icu","NL",2020-12-14,0
"icu","NL",2020-12-15,0
"icu","NL",2020-12-16,0
"icu","NL",2020-12-17,1
"icu","NL",2020-12-18,1
"icu","NL",2020-12-19,1
"icu","NL",2020-12-20,1
"icu","NL",2020-12-21,1
"icu","NL",2020-12-22,1
"icu","NL",2020-12-23,1
"icu","NL",2020-12-24,1
"icu","NL",2020-12-25,1
"icu","NL",2020-12-26,1
"icu","NL",2020-12-27,1
"icu","NL",2020-12-28,1
"icu","NL",2020-12-29,1
"icu","NL",2020-12-30,1
"icu","NL",2020-12-31,1
"icu","NL",2021-01-01,1
"icu","NL",2021-01-02,1
"icu","NL",2021-01-03,1
"icu","NL",2021-01-04,1
"icu","NL",2021-01-05,1
"icu","NL",2021-01-06,1
"icu","NL",2021-01-07,1
"icu","NL",2021-01-08,1
"icu","NL",2021-01-09,1
"icu","NL",2021-01-10,1
"icu","NL",2021-01-11,1
"icu","NL",2021-01-12,1
"icu","NL",2021-01-13,1
"icu","NL",2021-01-14,1
"icu","NL",2021-01-15,1
"icu","NL",2021-01-16,1
"icu","NL",2021-01-17,1
"icu","NL",2021-01-18,1
"icu","NL",2021-01-19,1
"icu","NL",2021-01-20,1
"icu","NL",2021-01-21,1
"icu","NL",2021-01-22,1
"icu","NL",2021-01-23,1
"icu","NL",2021-01-24,1
"icu","NL",2021-01-25,1
"icu","NL",2021-01-26,1
"icu","NL",2021-01-27,1
"icu","NL",2021-01-28,1
"icu","NL",2021-01-29,1
"icu","NL",2021-01-30,1
"icu","NL",2021-01-31,1
"icu","NS",2020-01-25,0
"icu","NS",2020-01-26,0
"icu","NS",2020-01-27,0
"icu","NS",2020-01-28,0
"icu","NS",2020-01-29,0
"icu","NS",2020-01-30,0
"icu","NS",2020-01-31,0
"icu","NS",2020-02-01,0
"icu","NS",2020-02-02,0
"icu","NS",2020-02-03,0
"icu","NS",2020-02-04,0
"icu","NS",2020-02-05,0
"icu","NS",2020-02-06,0
"icu","NS",2020-02-07,0
"icu","NS",2020-02-08,0
"icu","NS",2020-02-09,0
"icu","NS",2020-02-10,0
"icu","NS",2020-02-11,0
"icu","NS",2020-02-12,0
"icu","NS",2020-02-13,0
"icu","NS",2020-02-14,0
"icu","NS",2020-02-15,0
"icu","NS",2020-02-16,0
"icu","NS",2020-02-17,0
"icu","NS",2020-02-18,0
"icu","NS",2020-02-19,0
"icu","NS",2020-02-20,0
"icu","NS",2020-02-21,0
"icu","NS",2020-02-22,0
"icu","NS",2020-02-23,0
"icu","NS",2020-02-24,0
"icu","NS",2020-02-25,0
"icu","NS",2020-02-26,0
"icu","NS",2020-02-27,0
"icu","NS",2020-02-28,0
"icu","NS",2020-02-29,0
"icu","NS",2020-03-01,0
"icu","NS",2020-03-02,0
"icu","NS",2020-03-03,0
"icu","NS",2020-03-04,0
"icu","NS",2020-03-05,0
"icu","NS",2020-03-06,0
"icu","NS",2020-03-07,0
"icu","NS",2020-03-08,0
"icu","NS",2020-03-09,0
"icu","NS",2020-03-10,0
"icu","NS",2020-03-11,0
"icu","NS",2020-03-12,0
"icu","NS",2020-03-13,0
"icu","NS",2020-03-14,0
"icu","NS",2020-03-15,0
"icu","NS",2020-03-16,0
"icu","NS",2020-03-17,0
"icu","NS",2020-03-18,0
"icu","NS",2020-03-19,0
"icu","NS",2020-03-20,0
"icu","NS",2020-03-21,0
"icu","NS",2020-03-22,0
"icu","NS",2020-03-23,0
"icu","NS",2020-03-24,0
"icu","NS",2020-03-25,0
"icu","NS",2020-03-26,0
"icu","NS",2020-03-27,0
"icu","NS",2020-03-28,0
"icu","NS",2020-03-29,0
"icu","NS",2020-03-30,0
"icu","NS",2020-03-31,0
"icu","NS",2020-04-01,0
"icu","NS",2020-04-02,0
"icu","NS",2020-04-03,0
"icu","NS",2020-04-04,0
"icu","NS",2020-04-05,0
"icu","NS",2020-04-06,0
"icu","NS",2020-04-07,0
"icu","NS",2020-04-08,5
"icu","NS",2020-04-09,4
"icu","NS",2020-04-10,4
"icu","NS",2020-04-11,4
"icu","NS",2020-04-12,4
"icu","NS",2020-04-13,4
"icu","NS",2020-04-14,4
"icu","NS",2020-04-15,4
"icu","NS",2020-04-16,4
"icu","NS",2020-04-17,5
"icu","NS",2020-04-18,5
"icu","NS",2020-04-19,4
"icu","NS",2020-04-20,4
"icu","NS",2020-04-21,3
"icu","NS",2020-04-22,3
"icu","NS",2020-04-23,4
"icu","NS",2020-04-24,3
"icu","NS",2020-04-25,3
"icu","NS",2020-04-26,3
"icu","NS",2020-04-27,3
"icu","NS",2020-04-28,3
"icu","NS",2020-04-29,3
"icu","NS",2020-04-30,3
"icu","NS",2020-05-01,3
"icu","NS",2020-05-02,3
"icu","NS",2020-05-03,3
"icu","NS",2020-05-04,2
"icu","NS",2020-05-05,2
"icu","NS",2020-05-06,2
"icu","NS",2020-05-07,2
"icu","NS",2020-05-08,2
"icu","NS",2020-05-09,2
"icu","NS",2020-05-10,3
"icu","NS",2020-05-11,3
"icu","NS",2020-05-12,4
"icu","NS",2020-05-13,4
"icu","NS",2020-05-14,4
"icu","NS",2020-05-15,5
"icu","NS",2020-05-16,4
"icu","NS",2020-05-17,4
"icu","NS",2020-05-18,4
"icu","NS",2020-05-19,5
"icu","NS",2020-05-20,4
"icu","NS",2020-05-21,4
"icu","NS",2020-05-22,4
"icu","NS",2020-05-23,3
"icu","NS",2020-05-24,3
"icu","NS",2020-05-25,3
"icu","NS",2020-05-26,3
"icu","NS",2020-05-27,3
"icu","NS",2020-05-28,3
"icu","NS",2020-05-29,3
"icu","NS",2020-05-30,2
"icu","NS",2020-05-31,2
"icu","NS",2020-06-01,2
"icu","NS",2020-06-02,2
"icu","NS",2020-06-03,1
"icu","NS",2020-06-04,1
"icu","NS",2020-06-05,2
"icu","NS",2020-06-06,2
"icu","NS",2020-06-07,2
"icu","NS",2020-06-08,2
"icu","NS",2020-06-09,2
"icu","NS",2020-06-10,2
"icu","NS",2020-06-11,1
"icu","NS",2020-06-12,1
"icu","NS",2020-06-13,1
"icu","NS",2020-06-14,1
"icu","NS",2020-06-15,1
"icu","NS",2020-06-16,1
"icu","NS",2020-06-17,1
"icu","NS",2020-06-18,1
"icu","NS",2020-06-19,1
"icu","NS",2020-06-20,1
"icu","NS",2020-06-21,1
"icu","NS",2020-06-22,0
"icu","NS",2020-06-23,1
"icu","NS",2020-06-24,1
"icu","NS",2020-06-25,0
"icu","NS",2020-06-26,0
"icu","NS",2020-06-27,0
"icu","NS",2020-06-28,0
"icu","NS",2020-06-29,0
"icu","NS",2020-06-30,0
"icu","NS",2020-07-01,0
"icu","NS",2020-07-02,0
"icu","NS",2020-07-03,0
"icu","NS",2020-07-04,0
"icu","NS",2020-07-05,0
"icu","NS",2020-07-06,0
"icu","NS",2020-07-07,0
"icu","NS",2020-07-08,0
"icu","NS",2020-07-09,0
"icu","NS",2020-07-10,0
"icu","NS",2020-07-11,0
"icu","NS",2020-07-12,0
"icu","NS",2020-07-13,0
"icu","NS",2020-07-14,0
"icu","NS",2020-07-15,0
"icu","NS",2020-07-16,0
"icu","NS",2020-07-17,0
"icu","NS",2020-07-18,0
"icu","NS",2020-07-19,0
"icu","NS",2020-07-20,0
"icu","NS",2020-07-21,0
"icu","NS",2020-07-22,0
"icu","NS",2020-07-23,0
"icu","NS",2020-07-24,0
"icu","NS",2020-07-25,0
"icu","NS",2020-07-26,0
"icu","NS",2020-07-27,0
"icu","NS",2020-07-28,0
"icu","NS",2020-07-29,0
"icu","NS",2020-07-30,0
"icu","NS",2020-07-31,0
"icu","NS",2020-08-01,0
"icu","NS",2020-08-02,0
"icu","NS",2020-08-03,0
"icu","NS",2020-08-04,0
"icu","NS",2020-08-05,0
"icu","NS",2020-08-06,0
"icu","NS",2020-08-07,0
"icu","NS",2020-08-08,0
"icu","NS",2020-08-09,0
"icu","NS",2020-08-10,0
"icu","NS",2020-08-11,0
"icu","NS",2020-08-12,0
"icu","NS",2020-08-13,0
"icu","NS",2020-08-14,0
"icu","NS",2020-08-15,0
"icu","NS",2020-08-16,0
"icu","NS",2020-08-17,0
"icu","NS",2020-08-18,0
"icu","NS",2020-08-19,0
"icu","NS",2020-08-20,0
"icu","NS",2020-08-21,0
"icu","NS",2020-08-22,0
"icu","NS",2020-08-23,0
"icu","NS",2020-08-24,0
"icu","NS",2020-08-25,0
"icu","NS",2020-08-26,0
"icu","NS",2020-08-27,0
"icu","NS",2020-08-28,0
"icu","NS",2020-08-29,0
"icu","NS",2020-08-30,0
"icu","NS",2020-08-31,0
"icu","NS",2020-09-01,0
"icu","NS",2020-09-02,0
"icu","NS",2020-09-03,0
"icu","NS",2020-09-04,0
"icu","NS",2020-09-05,0
"icu","NS",2020-09-06,0
"icu","NS",2020-09-07,0
"icu","NS",2020-09-08,0
"icu","NS",2020-09-09,0
"icu","NS",2020-09-10,0
"icu","NS",2020-09-11,0
"icu","NS",2020-09-12,0
"icu","NS",2020-09-13,0
"icu","NS",2020-09-14,0
"icu","NS",2020-09-15,0
"icu","NS",2020-09-16,0
"icu","NS",2020-09-17,0
"icu","NS",2020-09-18,0
"icu","NS",2020-09-19,0
"icu","NS",2020-09-20,0
"icu","NS",2020-09-21,0
"icu","NS",2020-09-22,1
"icu","NS",2020-09-23,1
"icu","NS",2020-09-24,1
"icu","NS",2020-09-25,1
"icu","NS",2020-09-26,1
"icu","NS",2020-09-27,1
"icu","NS",2020-09-28,1
"icu","NS",2020-09-29,1
"icu","NS",2020-09-30,1
"icu","NS",2020-10-01,1
"icu","NS",2020-10-02,1
"icu","NS",2020-10-03,1
"icu","NS",2020-10-04,1
"icu","NS",2020-10-05,1
"icu","NS",2020-10-06,1
"icu","NS",2020-10-07,1
"icu","NS",2020-10-08,1
"icu","NS",2020-10-09,1
"icu","NS",2020-10-10,1
"icu","NS",2020-10-11,1
"icu","NS",2020-10-12,1
"icu","NS",2020-10-13,1
"icu","NS",2020-10-14,1
"icu","NS",2020-10-15,1
"icu","NS",2020-10-16,0
"icu","NS",2020-10-17,0
"icu","NS",2020-10-18,0
"icu","NS",2020-10-19,0
"icu","NS",2020-10-20,0
"icu","NS",2020-10-21,0
"icu","NS",2020-10-22,0
"icu","NS",2020-10-23,0
"icu","NS",2020-10-24,0
"icu","NS",2020-10-25,0
"icu","NS",2020-10-26,0
"icu","NS",2020-10-27,0
"icu","NS",2020-10-28,0
"icu","NS",2020-10-29,0
"icu","NS",2020-10-30,0
"icu","NS",2020-10-31,0
"icu","NS",2020-11-01,0
"icu","NS",2020-11-02,0
"icu","NS",2020-11-03,0
"icu","NS",2020-11-04,0
"icu","NS",2020-11-05,0
"icu","NS",2020-11-06,0
"icu","NS",2020-11-07,0
"icu","NS",2020-11-08,0
"icu","NS",2020-11-09,0
"icu","NS",2020-11-10,0
"icu","NS",2020-11-11,0
"icu","NS",2020-11-12,0
"icu","NS",2020-11-13,0
"icu","NS",2020-11-14,0
"icu","NS",2020-11-15,0
"icu","NS",2020-11-16,0
"icu","NS",2020-11-17,0
"icu","NS",2020-11-18,0
"icu","NS",2020-11-19,0
"icu","NS",2020-11-20,0
"icu","NS",2020-11-21,0
"icu","NS",2020-11-22,0
"icu","NS",2020-11-23,0
"icu","NS",2020-11-24,0
"icu","NS",2020-11-25,0
"icu","NS",2020-11-26,0
"icu","NS",2020-11-27,0
"icu","NS",2020-11-28,0
"icu","NS",2020-11-29,0
"icu","NS",2020-11-30,0
"icu","NS",2020-12-01,0
"icu","NS",2020-12-02,0
"icu","NS",2020-12-03,0
"icu","NS",2020-12-04,0
"icu","NS",2020-12-05,0
"icu","NS",2020-12-06,0
"icu","NS",2020-12-07,0
"icu","NS",2020-12-08,0
"icu","NS",2020-12-09,0
"icu","NS",2020-12-10,0
"icu","NS",2020-12-11,0
"icu","NS",2020-12-12,0
"icu","NS",2020-12-13,0
"icu","NS",2020-12-14,0
"icu","NS",2020-12-15,0
"icu","NS",2020-12-16,0
"icu","NS",2020-12-17,0
"icu","NS",2020-12-18,0
"icu","NS",2020-12-19,0
"icu","NS",2020-12-20,0
"icu","NS",2020-12-21,0
"icu","NS",2020-12-22,0
"icu","NS",2020-12-23,0
"icu","NS",2020-12-24,0
"icu","NS",2020-12-25,0
"icu","NS",2020-12-26,0
"icu","NS",2020-12-27,0
"icu","NS",2020-12-28,0
"icu","NS",2020-12-29,0
"icu","NS",2020-12-30,0
"icu","NS",2020-12-31,0
"icu","NS",2021-01-01,0
"icu","NS",2021-01-02,0
"icu","NS",2021-01-03,0
"icu","NS",2021-01-04,0
"icu","NS",2021-01-05,0
"icu","NS",2021-01-06,0
"icu","NS",2021-01-07,0
"icu","NS",2021-01-08,0
"icu","NS",2021-01-09,0
"icu","NS",2021-01-10,0
"icu","NS",2021-01-11,0
"icu","NS",2021-01-12,0
"icu","NS",2021-01-13,0
"icu","NS",2021-01-14,0
"icu","NS",2021-01-15,0
"icu","NS",2021-01-16,0
"icu","NS",2021-01-17,0
"icu","NS",2021-01-18,0
"icu","NS",2021-01-19,0
"icu","NS",2021-01-20,0
"icu","NS",2021-01-21,0
"icu","NS",2021-01-22,0
"icu","NS",2021-01-23,0
"icu","NS",2021-01-24,0
"icu","NS",2021-01-25,0
"icu","NS",2021-01-26,0
"icu","NS",2021-01-27,0
"icu","NS",2021-01-28,0
"icu","NS",2021-01-29,0
"icu","NS",2021-01-30,1
"icu","NS",2021-01-31,1
"icu","ON",2020-04-02,167
"icu","ON",2020-04-03,194
"icu","ON",2020-04-04,190
"icu","ON",2020-04-05,200
"icu","ON",2020-04-06,216
"icu","ON",2020-04-07,233
"icu","ON",2020-04-08,246
"icu","ON",2020-04-09,264
"icu","ON",2020-04-10,260
"icu","ON",2020-04-11,257
"icu","ON",2020-04-12,261
"icu","ON",2020-04-13,263
"icu","ON",2020-04-14,255
"icu","ON",2020-04-15,254
"icu","ON",2020-04-16,248
"icu","ON",2020-04-17,245
"icu","ON",2020-04-18,250
"icu","ON",2020-04-19,247
"icu","ON",2020-04-20,247
"icu","ON",2020-04-21,250
"icu","ON",2020-04-22,243
"icu","ON",2020-04-23,233
"icu","ON",2020-04-24,243
"icu","ON",2020-04-25,245
"icu","ON",2020-04-26,252
"icu","ON",2020-04-27,241
"icu","ON",2020-04-28,239
"icu","ON",2020-04-29,235
"icu","ON",2020-04-30,233
"icu","ON",2020-05-01,244
"icu","ON",2020-05-02,236
"icu","ON",2020-05-03,246
"icu","ON",2020-05-04,243
"icu","ON",2020-05-05,243
"icu","ON",2020-05-06,240
"icu","ON",2020-05-07,234
"icu","ON",2020-05-08,230
"icu","ON",2020-05-09,218
"icu","ON",2020-05-10,211
"icu","ON",2020-05-11,215
"icu","ON",2020-05-12,211
"icu","ON",2020-05-13,207
"icu","ON",2020-05-14,201
"icu","ON",2020-05-15,194
"icu","ON",2020-05-16,196
"icu","ON",2020-05-17,188
"icu","ON",2020-05-18,190
"icu","ON",2020-05-19,192
"icu","ON",2020-05-20,185
"icu","ON",2020-05-21,181
"icu","ON",2020-05-22,176
"icu","ON",2020-05-23,175
"icu","ON",2020-05-24,176
"icu","ON",2020-05-25,175
"icu","ON",2020-05-26,172
"icu","ON",2020-05-27,173
"icu","ON",2020-05-28,163
"icu","ON",2020-05-29,159
"icu","ON",2020-05-30,155
"icu","ON",2020-05-31,156
"icu","ON",2020-06-01,161
"icu","ON",2020-06-02,160
"icu","ON",2020-06-03,158
"icu","ON",2020-06-04,152
"icu","ON",2020-06-05,149
"icu","ON",2020-06-06,146
"icu","ON",2020-06-07,142
"icu","ON",2020-06-08,143
"icu","ON",2020-06-09,141
"icu","ON",2020-06-10,144
"icu","ON",2020-06-11,145
"icu","ON",2020-06-12,140
"icu","ON",2020-06-13,136
"icu","ON",2020-06-14,128
"icu","ON",2020-06-15,129
"icu","ON",2020-06-16,126
"icu","ON",2020-06-17,118
"icu","ON",2020-06-18,111
"icu","ON",2020-06-19,108
"icu","ON",2020-06-20,108
"icu","ON",2020-06-21,114
"icu","ON",2020-06-22,107
"icu","ON",2020-06-23,106
"icu","ON",2020-06-24,101
"icu","ON",2020-06-25,97
"icu","ON",2020-06-26,92
"icu","ON",2020-06-27,87
"icu","ON",2020-06-28,86
"icu","ON",2020-06-29,82
"icu","ON",2020-06-30,74
"icu","ON",2020-07-01,70
"icu","ON",2020-07-02,71
"icu","ON",2020-07-03,70
"icu","ON",2020-07-04,70
"icu","ON",2020-07-05,67
"icu","ON",2020-07-06,64
"icu","ON",2020-07-07,61
"icu","ON",2020-07-08,61
"icu","ON",2020-07-09,58
"icu","ON",2020-07-10,60
"icu","ON",2020-07-11,57
"icu","ON",2020-07-12,55
"icu","ON",2020-07-13,53
"icu","ON",2020-07-14,55
"icu","ON",2020-07-15,55
"icu","ON",2020-07-16,50
"icu","ON",2020-07-17,52
"icu","ON",2020-07-18,53
"icu","ON",2020-07-19,53
"icu","ON",2020-07-20,55
"icu","ON",2020-07-21,55
"icu","ON",2020-07-22,57
"icu","ON",2020-07-23,55
"icu","ON",2020-07-24,50
"icu","ON",2020-07-25,47
"icu","ON",2020-07-26,46
"icu","ON",2020-07-27,47
"icu","ON",2020-07-28,46
"icu","ON",2020-07-29,43
"icu","ON",2020-07-30,39
"icu","ON",2020-07-31,41
"icu","ON",2020-08-01,40
"icu","ON",2020-08-02,41
"icu","ON",2020-08-03,40
"icu","ON",2020-08-04,40
"icu","ON",2020-08-05,41
"icu","ON",2020-08-06,38
"icu","ON",2020-08-07,38
"icu","ON",2020-08-08,38
"icu","ON",2020-08-09,38
"icu","ON",2020-08-10,37
"icu","ON",2020-08-11,34
"icu","ON",2020-08-12,33
"icu","ON",2020-08-13,31
"icu","ON",2020-08-14,28
"icu","ON",2020-08-15,29
"icu","ON",2020-08-16,30
"icu","ON",2020-08-17,28
"icu","ON",2020-08-18,26
"icu","ON",2020-08-19,26
"icu","ON",2020-08-20,27
"icu","ON",2020-08-21,26
"icu","ON",2020-08-22,25
"icu","ON",2020-08-23,21
"icu","ON",2020-08-24,23
"icu","ON",2020-08-25,24
"icu","ON",2020-08-26,24
"icu","ON",2020-08-27,26
"icu","ON",2020-08-28,25
"icu","ON",2020-08-29,28
"icu","ON",2020-08-30,30
"icu","ON",2020-08-31,29
"icu","ON",2020-09-01,29
"icu","ON",2020-09-02,21
"icu","ON",2020-09-03,20
"icu","ON",2020-09-04,24
"icu","ON",2020-09-05,23
"icu","ON",2020-09-06,24
"icu","ON",2020-09-07,24
"icu","ON",2020-09-08,25
"icu","ON",2020-09-09,24
"icu","ON",2020-09-10,23
"icu","ON",2020-09-11,25
"icu","ON",2020-09-12,18
"icu","ON",2020-09-13,20
"icu","ON",2020-09-14,24
"icu","ON",2020-09-15,26
"icu","ON",2020-09-16,28
"icu","ON",2020-09-17,28
"icu","ON",2020-09-18,28
"icu","ON",2020-09-19,29
"icu","ON",2020-09-20,31
"icu","ON",2020-09-21,30
"icu","ON",2020-09-22,30
"icu","ON",2020-09-23,30
"icu","ON",2020-09-24,33
"icu","ON",2020-09-25,31
"icu","ON",2020-09-26,34
"icu","ON",2020-09-27,34
"icu","ON",2020-09-28,35
"icu","ON",2020-09-29,34
"icu","ON",2020-09-30,39
"icu","ON",2020-10-01,41
"icu","ON",2020-10-02,44
"icu","ON",2020-10-03,47
"icu","ON",2020-10-04,48
"icu","ON",2020-10-05,48
"icu","ON",2020-10-06,45
"icu","ON",2020-10-07,48
"icu","ON",2020-10-08,53
"icu","ON",2020-10-09,52
"icu","ON",2020-10-10,53
"icu","ON",2020-10-11,57
"icu","ON",2020-10-12,58
"icu","ON",2020-10-13,65
"icu","ON",2020-10-14,68
"icu","ON",2020-10-15,67
"icu","ON",2020-10-16,72
"icu","ON",2020-10-17,77
"icu","ON",2020-10-18,76
"icu","ON",2020-10-19,74
"icu","ON",2020-10-20,77
"icu","ON",2020-10-21,76
"icu","ON",2020-10-22,83
"icu","ON",2020-10-23,87
"icu","ON",2020-10-24,90
"icu","ON",2020-10-25,86
"icu","ON",2020-10-26,85
"icu","ON",2020-10-27,82
"icu","ON",2020-10-28,79
"icu","ON",2020-10-29,86
"icu","ON",2020-10-30,86
"icu","ON",2020-10-31,83
"icu","ON",2020-11-01,82
"icu","ON",2020-11-02,86
"icu","ON",2020-11-03,85
"icu","ON",2020-11-04,85
"icu","ON",2020-11-05,97
"icu","ON",2020-11-06,97
"icu","ON",2020-11-07,101
"icu","ON",2020-11-08,99
"icu","ON",2020-11-09,96
"icu","ON",2020-11-10,93
"icu","ON",2020-11-11,99
"icu","ON",2020-11-12,107
"icu","ON",2020-11-13,114
"icu","ON",2020-11-14,116
"icu","ON",2020-11-15,127
"icu","ON",2020-11-16,134
"icu","ON",2020-11-17,137
"icu","ON",2020-11-18,137
"icu","ON",2020-11-19,154
"icu","ON",2020-11-20,151
"icu","ON",2020-11-21,154
"icu","ON",2020-11-22,155
"icu","ON",2020-11-23,164
"icu","ON",2020-11-24,167
"icu","ON",2020-11-25,167
"icu","ON",2020-11-26,157
"icu","ON",2020-11-27,160
"icu","ON",2020-11-28,162
"icu","ON",2020-11-29,167
"icu","ON",2020-11-30,179
"icu","ON",2020-12-01,195
"icu","ON",2020-12-02,192
"icu","ON",2020-12-03,208
"icu","ON",2020-12-04,219
"icu","ON",2020-12-05,214
"icu","ON",2020-12-06,217
"icu","ON",2020-12-07,227
"icu","ON",2020-12-08,233
"icu","ON",2020-12-09,234
"icu","ON",2020-12-10,242
"icu","ON",2020-12-11,251
"icu","ON",2020-12-12,253
"icu","ON",2020-12-13,271
"icu","ON",2020-12-14,264
"icu","ON",2020-12-15,269
"icu","ON",2020-12-16,277
"icu","ON",2020-12-17,282
"icu","ON",2020-12-18,278
"icu","ON",2020-12-19,271
"icu","ON",2020-12-20,277
"icu","ON",2020-12-21,280
"icu","ON",2020-12-22,288
"icu","ON",2020-12-23,291
"icu","ON",2020-12-24,297
"icu","ON",2020-12-25,298
"icu","ON",2020-12-26,307
"icu","ON",2020-12-27,303
"icu","ON",2020-12-28,315
"icu","ON",2020-12-29,324
"icu","ON",2020-12-30,342
"icu","ON",2020-12-31,354
"icu","ON",2021-01-01,355
"icu","ON",2021-01-02,344
"icu","ON",2021-01-03,352
"icu","ON",2021-01-04,355
"icu","ON",2021-01-05,375
"icu","ON",2021-01-06,381
"icu","ON",2021-01-07,382
"icu","ON",2021-01-08,394
"icu","ON",2021-01-09,409
"icu","ON",2021-01-10,411
"icu","ON",2021-01-11,412
"icu","ON",2021-01-12,411
"icu","ON",2021-01-13,406
"icu","ON",2021-01-14,413
"icu","ON",2021-01-15,413
"icu","ON",2021-01-16,421
"icu","ON",2021-01-17,415
"icu","ON",2021-01-18,416
"icu","ON",2021-01-19,420
"icu","ON",2021-01-20,416
"icu","ON",2021-01-21,410
"icu","ON",2021-01-22,406
"icu","ON",2021-01-23,418
"icu","ON",2021-01-24,413
"icu","ON",2021-01-25,418
"icu","ON",2021-01-26,405
"icu","ON",2021-01-27,400
"icu","ON",2021-01-28,386
"icu","ON",2021-01-29,391
"icu","ON",2021-01-30,385
"icu","ON",2021-01-31,385
"icu","PE",2020-01-25,0
"icu","PE",2020-01-26,0
"icu","PE",2020-01-27,0
"icu","PE",2020-01-28,0
"icu","PE",2020-01-29,0
"icu","PE",2020-01-30,0
"icu","PE",2020-01-31,0
"icu","PE",2020-02-01,0
"icu","PE",2020-02-02,0
"icu","PE",2020-02-03,0
"icu","PE",2020-02-04,0
"icu","PE",2020-02-05,0
"icu","PE",2020-02-06,0
"icu","PE",2020-02-07,0
"icu","PE",2020-02-08,0
"icu","PE",2020-02-09,0
"icu","PE",2020-02-10,0
"icu","PE",2020-02-11,0
"icu","PE",2020-02-12,0
"icu","PE",2020-02-13,0
"icu","PE",2020-02-14,0
"icu","PE",2020-02-15,0
"icu","PE",2020-02-16,0
"icu","PE",2020-02-17,0
"icu","PE",2020-02-18,0
"icu","PE",2020-02-19,0
"icu","PE",2020-02-20,0
"icu","PE",2020-02-21,0
"icu","PE",2020-02-22,0
"icu","PE",2020-02-23,0
"icu","PE",2020-02-24,0
"icu","PE",2020-02-25,0
"icu","PE",2020-02-26,0
"icu","PE",2020-02-27,0
"icu","PE",2020-02-28,0
"icu","PE",2020-02-29,0
"icu","PE",2020-03-01,0
"icu","PE",2020-03-02,0
"icu","PE",2020-03-03,0
"icu","PE",2020-03-04,0
"icu","PE",2020-03-05,0
"icu","PE",2020-03-06,0
"icu","PE",2020-03-07,0
"icu","PE",2020-03-08,0
"icu","PE",2020-03-09,0
"icu","PE",2020-03-10,0
"icu","PE",2020-03-11,0
"icu","PE",2020-03-12,0
"icu","PE",2020-03-13,0
"icu","PE",2020-03-14,0
"icu","PE",2020-03-15,0
"icu","PE",2020-03-16,0
"icu","PE",2020-03-17,0
"icu","PE",2020-03-18,0
"icu","PE",2020-03-19,0
"icu","PE",2020-03-20,0
"icu","PE",2020-03-21,0
"icu","PE",2020-03-22,0
"icu","PE",2020-03-23,0
"icu","PE",2020-03-24,0
"icu","PE",2020-03-25,0
"icu","PE",2020-03-26,0
"icu","PE",2020-03-27,0
"icu","PE",2020-03-28,0
"icu","PE",2020-03-29,0
"icu","PE",2020-03-30,0
"icu","PE",2020-03-31,0
"icu","PE",2020-04-01,0
"icu","PE",2020-04-02,0
"icu","PE",2020-04-03,0
"icu","PE",2020-04-04,0
"icu","PE",2020-04-05,0
"icu","PE",2020-04-06,0
"icu","PE",2020-04-07,0
"icu","PE",2020-04-08,0
"icu","PE",2020-04-09,0
