"name","province","sub_region_1","date","value","value_daily"
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-24,119,0
"cases","ON","Lambton",2020-09-24,344,0
"cases","ON","Leeds Grenville and Lanark",2020-09-24,375,0
"cases","ON","Middlesex-London",2020-09-24,824,12
"cases","ON","Niagara",2020-09-24,1004,3
"cases","ON","North Bay Parry Sound",2020-09-24,38,0
"cases","ON","Northwestern",2020-09-24,49,0
"cases","ON","Ottawa",2020-09-24,3912,82
"cases","ON","Peel",2020-09-24,8540,46
"cases","ON","Peterborough",2020-09-24,112,1
"cases","ON","Porcupine",2020-09-24,81,0
"cases","ON","Renfrew",2020-09-24,49,4
"cases","ON","Simcoe Muskoka",2020-09-24,846,4
"cases","ON","Southwestern",2020-09-24,264,1
"cases","ON","Sudbury",2020-09-24,102,0
"cases","ON","Thunder Bay",2020-09-24,106,1
"cases","ON","Timiskaming",2020-09-24,18,0
"cases","ON","Toronto",2020-09-24,16728,151
"cases","ON","Waterloo",2020-09-24,1671,26
"cases","ON","Wellington Dufferin Guelph",2020-09-24,631,1
"cases","ON","Windsor-Essex",2020-09-24,2627,3
"cases","ON","York",2020-09-24,3951,34
"cases","ON","Algoma",2020-09-25,32,1
"cases","ON","Brant",2020-09-25,194,1
"cases","ON","Chatham-Kent",2020-09-25,366,0
"cases","ON","Durham",2020-09-25,2091,12
"cases","ON","Eastern",2020-09-25,245,1
"cases","ON","Grey Bruce",2020-09-25,125,0
"cases","ON","Haldimand-Norfolk",2020-09-25,477,0
"cases","ON","Haliburton Kawartha Pineridge",2020-09-25,238,1
"cases","ON","Halton",2020-09-25,1094,12
"cases","ON","Hamilton",2020-09-25,1094,2
"cases","ON","Hastings Prince Edward",2020-09-25,53,0
"cases","ON","Huron Perth",2020-09-25,126,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-25,121,2
"cases","ON","Lambton",2020-09-25,345,1
"cases","ON","Leeds Grenville and Lanark",2020-09-25,376,1
"cases","ON","Middlesex-London",2020-09-25,832,8
"cases","ON","Niagara",2020-09-25,1007,3
"cases","ON","North Bay Parry Sound",2020-09-25,38,0
"cases","ON","Northwestern",2020-09-25,49,0
"cases","ON","Ottawa",2020-09-25,3952,40
"cases","ON","Peel",2020-09-25,8606,66
"cases","ON","Peterborough",2020-09-25,112,0
"cases","ON","Porcupine",2020-09-25,81,0
"cases","ON","Renfrew",2020-09-25,50,1
"cases","ON","Simcoe Muskoka",2020-09-25,855,9
"cases","ON","Southwestern",2020-09-25,263,-1
"cases","ON","Sudbury",2020-09-25,102,0
"cases","ON","Thunder Bay",2020-09-25,106,0
"cases","ON","Timiskaming",2020-09-25,18,0
"cases","ON","Toronto",2020-09-25,16932,204
"cases","ON","Waterloo",2020-09-25,1677,6
"cases","ON","Wellington Dufferin Guelph",2020-09-25,633,2
"cases","ON","Windsor-Essex",2020-09-25,2631,4
"cases","ON","York",2020-09-25,3984,33
"cases","ON","Algoma",2020-09-26,32,0
"cases","ON","Brant",2020-09-26,196,2
"cases","ON","Chatham-Kent",2020-09-26,367,1
"cases","ON","Durham",2020-09-26,2096,5
"cases","ON","Eastern",2020-09-26,255,10
"cases","ON","Grey Bruce",2020-09-26,128,3
"cases","ON","Haldimand-Norfolk",2020-09-26,478,1
"cases","ON","Haliburton Kawartha Pineridge",2020-09-26,237,-1
"cases","ON","Halton",2020-09-26,1106,12
"cases","ON","Hamilton",2020-09-26,1108,14
"cases","ON","Hastings Prince Edward",2020-09-26,53,0
"cases","ON","Huron Perth",2020-09-26,126,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-26,124,3
"cases","ON","Lambton",2020-09-26,345,0
"cases","ON","Leeds Grenville and Lanark",2020-09-26,379,3
"cases","ON","Middlesex-London",2020-09-26,839,7
"cases","ON","Niagara",2020-09-26,1016,9
"cases","ON","North Bay Parry Sound",2020-09-26,38,0
"cases","ON","Northwestern",2020-09-26,51,2
"cases","ON","Ottawa",2020-09-26,3997,45
"cases","ON","Peel",2020-09-26,8716,110
"cases","ON","Peterborough",2020-09-26,116,4
"cases","ON","Porcupine",2020-09-26,82,1
"cases","ON","Renfrew",2020-09-26,53,3
"cases","ON","Simcoe Muskoka",2020-09-26,861,6
"cases","ON","Southwestern",2020-09-26,264,1
"cases","ON","Sudbury",2020-09-26,103,1
"cases","ON","Thunder Bay",2020-09-26,106,0
"cases","ON","Timiskaming",2020-09-26,18,0
"cases","ON","Toronto",2020-09-26,17063,131
"cases","ON","Waterloo",2020-09-26,1685,8
"cases","ON","Wellington Dufferin Guelph",2020-09-26,642,9
"cases","ON","Windsor-Essex",2020-09-26,2633,2
"cases","ON","York",2020-09-26,4027,43
"cases","ON","Algoma",2020-09-27,32,0
"cases","ON","Brant",2020-09-27,197,1
"cases","ON","Chatham-Kent",2020-09-27,368,1
"cases","ON","Durham",2020-09-27,2115,19
"cases","ON","Eastern",2020-09-27,258,3
"cases","ON","Grey Bruce",2020-09-27,130,2
"cases","ON","Haldimand-Norfolk",2020-09-27,479,1
"cases","ON","Haliburton Kawartha Pineridge",2020-09-27,239,2
"cases","ON","Halton",2020-09-27,1116,10
"cases","ON","Hamilton",2020-09-27,1116,8
"cases","ON","Hastings Prince Edward",2020-09-27,54,1
"cases","ON","Huron Perth",2020-09-27,127,1
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-27,127,3
"cases","ON","Lambton",2020-09-27,346,1
"cases","ON","Leeds Grenville and Lanark",2020-09-27,378,-1
"cases","ON","Middlesex-London",2020-09-27,852,13
"cases","ON","Niagara",2020-09-27,1036,20
"cases","ON","North Bay Parry Sound",2020-09-27,38,0
"cases","ON","Northwestern",2020-09-27,51,0
"cases","ON","Ottawa",2020-09-27,4055,58
"cases","ON","Peel",2020-09-27,8847,131
"cases","ON","Peterborough",2020-09-27,117,1
"cases","ON","Porcupine",2020-09-27,82,0
"cases","ON","Renfrew",2020-09-27,53,0
"cases","ON","Simcoe Muskoka",2020-09-27,869,8
"cases","ON","Southwestern",2020-09-27,264,0
"cases","ON","Sudbury",2020-09-27,104,1
"cases","ON","Thunder Bay",2020-09-27,106,0
"cases","ON","Timiskaming",2020-09-27,16,-2
"cases","ON","Toronto",2020-09-27,17200,137
"cases","ON","Waterloo",2020-09-27,1695,10
"cases","ON","Wellington Dufferin Guelph",2020-09-27,642,0
"cases","ON","Windsor-Essex",2020-09-27,2637,4
"cases","ON","York",2020-09-27,4085,58
"cases","ON","Algoma",2020-09-28,32,0
"cases","ON","Brant",2020-09-28,198,1
"cases","ON","Chatham-Kent",2020-09-28,368,0
"cases","ON","Durham",2020-09-28,2122,7
"cases","ON","Eastern",2020-09-28,265,7
"cases","ON","Grey Bruce",2020-09-28,131,1
"cases","ON","Haldimand-Norfolk",2020-09-28,479,0
"cases","ON","Haliburton Kawartha Pineridge",2020-09-28,240,1
"cases","ON","Halton",2020-09-28,1131,15
"cases","ON","Hamilton",2020-09-28,1129,13
"cases","ON","Hastings Prince Edward",2020-09-28,54,0
"cases","ON","Huron Perth",2020-09-28,127,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-28,128,1
"cases","ON","Lambton",2020-09-28,346,0
"cases","ON","Leeds Grenville and Lanark",2020-09-28,379,1
"cases","ON","Middlesex-London",2020-09-28,861,9
"cases","ON","Niagara",2020-09-28,1056,20
"cases","ON","North Bay Parry Sound",2020-09-28,38,0
"cases","ON","Northwestern",2020-09-28,51,0
"cases","ON","Ottawa",2020-09-28,4144,89
"cases","ON","Peel",2020-09-28,8951,104
"cases","ON","Peterborough",2020-09-28,119,2
"cases","ON","Porcupine",2020-09-28,83,1
"cases","ON","Renfrew",2020-09-28,53,0
"cases","ON","Simcoe Muskoka",2020-09-28,881,12
"cases","ON","Southwestern",2020-09-28,265,1
"cases","ON","Sudbury",2020-09-28,104,0
"cases","ON","Thunder Bay",2020-09-28,106,0
"cases","ON","Timiskaming",2020-09-28,16,0
"cases","ON","Toronto",2020-09-28,17544,344
"cases","ON","Waterloo",2020-09-28,1704,9
"cases","ON","Wellington Dufferin Guelph",2020-09-28,645,3
"cases","ON","Windsor-Essex",2020-09-28,2640,3
"cases","ON","York",2020-09-28,4141,56
"cases","ON","Algoma",2020-09-29,32,0
"cases","ON","Brant",2020-09-29,198,0
"cases","ON","Chatham-Kent",2020-09-29,368,0
"cases","ON","Durham",2020-09-29,2136,14
"cases","ON","Eastern",2020-09-29,264,-1
"cases","ON","Grey Bruce",2020-09-29,131,0
"cases","ON","Haldimand-Norfolk",2020-09-29,479,0
"cases","ON","Haliburton Kawartha Pineridge",2020-09-29,240,0
"cases","ON","Halton",2020-09-29,1139,8
"cases","ON","Hamilton",2020-09-29,1141,12
"cases","ON","Hastings Prince Edward",2020-09-29,55,1
"cases","ON","Huron Perth",2020-09-29,128,1
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-29,130,2
"cases","ON","Lambton",2020-09-29,346,0
"cases","ON","Leeds Grenville and Lanark",2020-09-29,382,3
"cases","ON","Middlesex-London",2020-09-29,863,2
"cases","ON","Niagara",2020-09-29,1063,7
"cases","ON","North Bay Parry Sound",2020-09-29,38,0
"cases","ON","Northwestern",2020-09-29,51,0
"cases","ON","Ottawa",2020-09-29,4250,106
"cases","ON","Peel",2020-09-29,9030,79
"cases","ON","Peterborough",2020-09-29,120,1
"cases","ON","Porcupine",2020-09-29,82,-1
"cases","ON","Renfrew",2020-09-29,53,0
"cases","ON","Simcoe Muskoka",2020-09-29,888,7
"cases","ON","Southwestern",2020-09-29,266,1
"cases","ON","Sudbury",2020-09-29,105,1
"cases","ON","Thunder Bay",2020-09-29,106,0
"cases","ON","Timiskaming",2020-09-29,16,0
"cases","ON","Toronto",2020-09-29,17795,251
"cases","ON","Waterloo",2020-09-29,1716,12
"cases","ON","Wellington Dufferin Guelph",2020-09-29,646,1
"cases","ON","Windsor-Essex",2020-09-29,2644,4
"cases","ON","York",2020-09-29,4184,43
"cases","ON","Algoma",2020-09-30,32,0
"cases","ON","Brant",2020-09-30,199,1
"cases","ON","Chatham-Kent",2020-09-30,369,1
"cases","ON","Durham",2020-09-30,2161,25
"cases","ON","Eastern",2020-09-30,266,2
"cases","ON","Grey Bruce",2020-09-30,131,0
"cases","ON","Haldimand-Norfolk",2020-09-30,479,0
"cases","ON","Haliburton Kawartha Pineridge",2020-09-30,240,0
"cases","ON","Halton",2020-09-30,1172,33
"cases","ON","Hamilton",2020-09-30,1152,11
"cases","ON","Hastings Prince Edward",2020-09-30,58,3
"cases","ON","Huron Perth",2020-09-30,128,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-09-30,131,1
"cases","ON","Lambton",2020-09-30,346,0
"cases","ON","Leeds Grenville and Lanark",2020-09-30,385,3
"cases","ON","Middlesex-London",2020-09-30,874,11
"cases","ON","Niagara",2020-09-30,1072,9
"cases","ON","North Bay Parry Sound",2020-09-30,38,0
"cases","ON","Northwestern",2020-09-30,51,0
"cases","ON","Ottawa",2020-09-30,4314,64
"cases","ON","Peel",2020-09-30,9127,97
"cases","ON","Peterborough",2020-09-30,120,0
"cases","ON","Porcupine",2020-09-30,83,1
"cases","ON","Renfrew",2020-09-30,52,-1
"cases","ON","Simcoe Muskoka",2020-09-30,900,12
"cases","ON","Southwestern",2020-09-30,268,2
"cases","ON","Sudbury",2020-09-30,106,1
"cases","ON","Thunder Bay",2020-09-30,106,0
"cases","ON","Timiskaming",2020-09-30,18,2
"cases","ON","Toronto",2020-09-30,18083,288
"cases","ON","Waterloo",2020-09-30,1725,9
"cases","ON","Wellington Dufferin Guelph",2020-09-30,648,2
"cases","ON","Windsor-Essex",2020-09-30,2651,7
"cases","ON","York",2020-09-30,4225,41
"cases","ON","Algoma",2020-10-01,32,0
"cases","ON","Brant",2020-10-01,205,6
"cases","ON","Chatham-Kent",2020-10-01,369,0
"cases","ON","Durham",2020-10-01,2175,14
"cases","ON","Eastern",2020-10-01,270,4
"cases","ON","Grey Bruce",2020-10-01,133,2
"cases","ON","Haldimand-Norfolk",2020-10-01,479,0
"cases","ON","Haliburton Kawartha Pineridge",2020-10-01,240,0
"cases","ON","Halton",2020-10-01,1175,3
"cases","ON","Hamilton",2020-10-01,1160,8
"cases","ON","Hastings Prince Edward",2020-10-01,58,0
"cases","ON","Huron Perth",2020-10-01,128,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-01,133,2
"cases","ON","Lambton",2020-10-01,346,0
"cases","ON","Leeds Grenville and Lanark",2020-10-01,389,4
"cases","ON","Middlesex-London",2020-10-01,879,5
"cases","ON","Niagara",2020-10-01,1078,6
"cases","ON","North Bay Parry Sound",2020-10-01,38,0
"cases","ON","Northwestern",2020-10-01,53,2
"cases","ON","Ottawa",2020-10-01,4380,66
"cases","ON","Peel",2020-10-01,9228,101
"cases","ON","Peterborough",2020-10-01,122,2
"cases","ON","Porcupine",2020-10-01,83,0
"cases","ON","Renfrew",2020-10-01,53,1
"cases","ON","Simcoe Muskoka",2020-10-01,914,14
"cases","ON","Southwestern",2020-10-01,270,2
"cases","ON","Sudbury",2020-10-01,108,2
"cases","ON","Thunder Bay",2020-10-01,107,1
"cases","ON","Timiskaming",2020-10-01,18,0
"cases","ON","Toronto",2020-10-01,18312,229
"cases","ON","Waterloo",2020-10-01,1738,13
"cases","ON","Wellington Dufferin Guelph",2020-10-01,655,7
"cases","ON","Windsor-Essex",2020-10-01,2652,1
"cases","ON","York",2020-10-01,4268,43
"cases","ON","Algoma",2020-10-02,33,1
"cases","ON","Brant",2020-10-02,206,1
"cases","ON","Chatham-Kent",2020-10-02,369,0
"cases","ON","Durham",2020-10-02,2209,34
"cases","ON","Eastern",2020-10-02,270,0
"cases","ON","Grey Bruce",2020-10-02,135,2
"cases","ON","Haldimand-Norfolk",2020-10-02,479,0
"cases","ON","Haliburton Kawartha Pineridge",2020-10-02,242,2
"cases","ON","Halton",2020-10-02,1186,11
"cases","ON","Hamilton",2020-10-02,1166,6
"cases","ON","Hastings Prince Edward",2020-10-02,58,0
"cases","ON","Huron Perth",2020-10-02,128,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-02,137,4
"cases","ON","Lambton",2020-10-02,347,1
"cases","ON","Leeds Grenville and Lanark",2020-10-02,388,-1
"cases","ON","Middlesex-London",2020-10-02,882,3
"cases","ON","Niagara",2020-10-02,1089,11
"cases","ON","North Bay Parry Sound",2020-10-02,38,0
"cases","ON","Northwestern",2020-10-02,56,3
"cases","ON","Ottawa",2020-10-02,4521,141
"cases","ON","Peel",2020-10-02,9339,111
"cases","ON","Peterborough",2020-10-02,125,3
"cases","ON","Porcupine",2020-10-02,83,0
"cases","ON","Renfrew",2020-10-02,53,0
"cases","ON","Simcoe Muskoka",2020-10-02,927,13
"cases","ON","Southwestern",2020-10-02,270,0
"cases","ON","Sudbury",2020-10-02,108,0
"cases","ON","Thunder Bay",2020-10-02,107,0
"cases","ON","Timiskaming",2020-10-02,18,0
"cases","ON","Toronto",2020-10-02,18635,323
"cases","ON","Waterloo",2020-10-02,1747,9
"cases","ON","Wellington Dufferin Guelph",2020-10-02,665,10
"cases","ON","Windsor-Essex",2020-10-02,2658,6
"cases","ON","York",2020-10-02,4306,38
"cases","ON","Algoma",2020-10-03,34,1
"cases","ON","Brant",2020-10-03,207,1
"cases","ON","Chatham-Kent",2020-10-03,370,1
"cases","ON","Durham",2020-10-03,2216,7
"cases","ON","Eastern",2020-10-03,278,8
"cases","ON","Grey Bruce",2020-10-03,135,0
"cases","ON","Haldimand-Norfolk",2020-10-03,480,1
"cases","ON","Haliburton Kawartha Pineridge",2020-10-03,242,0
"cases","ON","Halton",2020-10-03,1198,12
"cases","ON","Hamilton",2020-10-03,1182,16
"cases","ON","Hastings Prince Edward",2020-10-03,59,1
"cases","ON","Huron Perth",2020-10-03,128,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-03,142,5
"cases","ON","Lambton",2020-10-03,348,1
"cases","ON","Leeds Grenville and Lanark",2020-10-03,392,4
"cases","ON","Middlesex-London",2020-10-03,885,3
"cases","ON","Niagara",2020-10-03,1101,12
"cases","ON","North Bay Parry Sound",2020-10-03,38,0
"cases","ON","Northwestern",2020-10-03,65,9
"cases","ON","Ottawa",2020-10-03,4618,97
"cases","ON","Peel",2020-10-03,9443,104
"cases","ON","Peterborough",2020-10-03,127,2
"cases","ON","Porcupine",2020-10-03,84,1
"cases","ON","Renfrew",2020-10-03,54,1
"cases","ON","Simcoe Muskoka",2020-10-03,936,9
"cases","ON","Southwestern",2020-10-03,270,0
"cases","ON","Sudbury",2020-10-03,108,0
"cases","ON","Thunder Bay",2020-10-03,107,0
"cases","ON","Timiskaming",2020-10-03,19,1
"cases","ON","Toronto",2020-10-03,18919,284
"cases","ON","Waterloo",2020-10-03,1765,18
"cases","ON","Wellington Dufferin Guelph",2020-10-03,670,5
"cases","ON","Windsor-Essex",2020-10-03,2657,-1
"cases","ON","York",2020-10-03,4356,50
"cases","ON","Algoma",2020-10-04,34,0
"cases","ON","Brant",2020-10-04,210,3
"cases","ON","Chatham-Kent",2020-10-04,370,0
"cases","ON","Durham",2020-10-04,2229,13
"cases","ON","Eastern",2020-10-04,284,6
"cases","ON","Grey Bruce",2020-10-04,138,3
"cases","ON","Haldimand-Norfolk",2020-10-04,480,0
"cases","ON","Haliburton Kawartha Pineridge",2020-10-04,244,2
"cases","ON","Halton",2020-10-04,1223,25
"cases","ON","Hamilton",2020-10-04,1188,6
"cases","ON","Hastings Prince Edward",2020-10-04,60,1
"cases","ON","Huron Perth",2020-10-04,129,1
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-04,145,3
"cases","ON","Lambton",2020-10-04,348,0
"cases","ON","Leeds Grenville and Lanark",2020-10-04,394,2
"cases","ON","Middlesex-London",2020-10-04,892,7
"cases","ON","Niagara",2020-10-04,1118,17
"cases","ON","North Bay Parry Sound",2020-10-04,39,1
"cases","ON","Northwestern",2020-10-04,66,1
"cases","ON","Ottawa",2020-10-04,4699,81
"cases","ON","Peel",2020-10-04,9566,123
"cases","ON","Peterborough",2020-10-04,128,1
"cases","ON","Porcupine",2020-10-04,84,0
"cases","ON","Renfrew",2020-10-04,55,1
"cases","ON","Simcoe Muskoka",2020-10-04,943,7
"cases","ON","Southwestern",2020-10-04,271,1
"cases","ON","Sudbury",2020-10-04,108,0
"cases","ON","Thunder Bay",2020-10-04,107,0
"cases","ON","Timiskaming",2020-10-04,19,0
"cases","ON","Toronto",2020-10-04,19115,196
"cases","ON","Waterloo",2020-10-04,1779,14
"cases","ON","Wellington Dufferin Guelph",2020-10-04,672,2
"cases","ON","Windsor-Essex",2020-10-04,2664,7
"cases","ON","York",2020-10-04,4398,42
"cases","ON","Algoma",2020-10-05,34,0
"cases","ON","Brant",2020-10-05,211,1
"cases","ON","Chatham-Kent",2020-10-05,371,1
"cases","ON","Durham",2020-10-05,2239,10
"cases","ON","Eastern",2020-10-05,288,4
"cases","ON","Grey Bruce",2020-10-05,140,2
"cases","ON","Haldimand-Norfolk",2020-10-05,481,1
"cases","ON","Haliburton Kawartha Pineridge",2020-10-05,244,0
"cases","ON","Halton",2020-10-05,1249,26
"cases","ON","Hamilton",2020-10-05,1194,6
"cases","ON","Hastings Prince Edward",2020-10-05,62,2
"cases","ON","Huron Perth",2020-10-05,132,3
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-05,146,1
"cases","ON","Lambton",2020-10-05,348,0
"cases","ON","Leeds Grenville and Lanark",2020-10-05,395,1
"cases","ON","Middlesex-London",2020-10-05,900,8
"cases","ON","Niagara",2020-10-05,1127,9
"cases","ON","North Bay Parry Sound",2020-10-05,39,0
"cases","ON","Northwestern",2020-10-05,66,0
"cases","ON","Ottawa",2020-10-05,4780,81
"cases","ON","Peel",2020-10-05,9654,88
"cases","ON","Peterborough",2020-10-05,128,0
"cases","ON","Porcupine",2020-10-05,84,0
"cases","ON","Renfrew",2020-10-05,57,2
"cases","ON","Simcoe Muskoka",2020-10-05,952,9
"cases","ON","Southwestern",2020-10-05,273,2
"cases","ON","Sudbury",2020-10-05,108,0
"cases","ON","Thunder Bay",2020-10-05,107,0
"cases","ON","Timiskaming",2020-10-05,20,1
"cases","ON","Toronto",2020-10-05,19404,289
"cases","ON","Waterloo",2020-10-05,1794,15
"cases","ON","Wellington Dufferin Guelph",2020-10-05,677,5
"cases","ON","Windsor-Essex",2020-10-05,2665,1
"cases","ON","York",2020-10-05,4445,47
"cases","ON","Algoma",2020-10-06,34,0
"cases","ON","Brant",2020-10-06,214,3
"cases","ON","Chatham-Kent",2020-10-06,371,0
"cases","ON","Durham",2020-10-06,2251,12
"cases","ON","Eastern",2020-10-06,301,13
"cases","ON","Grey Bruce",2020-10-06,141,1
"cases","ON","Haldimand-Norfolk",2020-10-06,481,0
"cases","ON","Haliburton Kawartha Pineridge",2020-10-06,246,2
"cases","ON","Halton",2020-10-06,1279,30
"cases","ON","Hamilton",2020-10-06,1209,15
"cases","ON","Hastings Prince Edward",2020-10-06,62,0
"cases","ON","Huron Perth",2020-10-06,132,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-06,152,6
"cases","ON","Lambton",2020-10-06,347,-1
"cases","ON","Leeds Grenville and Lanark",2020-10-06,396,1
"cases","ON","Middlesex-London",2020-10-06,903,3
"cases","ON","Niagara",2020-10-06,1144,17
"cases","ON","North Bay Parry Sound",2020-10-06,38,-1
"cases","ON","Northwestern",2020-10-06,65,-1
"cases","ON","Ottawa",2020-10-06,4842,62
"cases","ON","Peel",2020-10-06,9744,90
"cases","ON","Peterborough",2020-10-06,129,1
"cases","ON","Porcupine",2020-10-06,84,0
"cases","ON","Renfrew",2020-10-06,58,1
"cases","ON","Simcoe Muskoka",2020-10-06,962,10
"cases","ON","Southwestern",2020-10-06,273,0
"cases","ON","Sudbury",2020-10-06,108,0
"cases","ON","Thunder Bay",2020-10-06,107,0
"cases","ON","Timiskaming",2020-10-06,20,0
"cases","ON","Toronto",2020-10-06,19605,201
"cases","ON","Waterloo",2020-10-06,1815,21
"cases","ON","Wellington Dufferin Guelph",2020-10-06,681,4
"cases","ON","Windsor-Essex",2020-10-06,2667,2
"cases","ON","York",2020-10-06,4501,56
"cases","ON","Algoma",2020-10-07,36,2
"cases","ON","Brant",2020-10-07,215,1
"cases","ON","Chatham-Kent",2020-10-07,371,0
"cases","ON","Durham",2020-10-07,2263,12
"cases","ON","Eastern",2020-10-07,306,5
"cases","ON","Grey Bruce",2020-10-07,142,1
"cases","ON","Haldimand-Norfolk",2020-10-07,483,2
"cases","ON","Haliburton Kawartha Pineridge",2020-10-07,245,-1
"cases","ON","Halton",2020-10-07,1294,15
"cases","ON","Hamilton",2020-10-07,1234,25
"cases","ON","Hastings Prince Edward",2020-10-07,61,-1
"cases","ON","Huron Perth",2020-10-07,133,1
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-07,154,2
"cases","ON","Lambton",2020-10-07,347,0
"cases","ON","Leeds Grenville and Lanark",2020-10-07,400,4
"cases","ON","Middlesex-London",2020-10-07,915,12
"cases","ON","Niagara",2020-10-07,1152,8
"cases","ON","North Bay Parry Sound",2020-10-07,38,0
"cases","ON","Northwestern",2020-10-07,66,1
"cases","ON","Ottawa",2020-10-07,4963,121
"cases","ON","Peel",2020-10-07,9814,70
"cases","ON","Peterborough",2020-10-07,130,1
"cases","ON","Porcupine",2020-10-07,85,1
"cases","ON","Renfrew",2020-10-07,60,2
"cases","ON","Simcoe Muskoka",2020-10-07,985,23
"cases","ON","Southwestern",2020-10-07,273,0
"cases","ON","Sudbury",2020-10-07,108,0
"cases","ON","Thunder Bay",2020-10-07,107,0
"cases","ON","Timiskaming",2020-10-07,19,-1
"cases","ON","Toronto",2020-10-07,19778,173
"cases","ON","Waterloo",2020-10-07,1832,17
"cases","ON","Wellington Dufferin Guelph",2020-10-07,689,8
"cases","ON","Windsor-Essex",2020-10-07,2671,4
"cases","ON","York",2020-10-07,4576,75
"cases","ON","Algoma",2020-10-08,37,1
"cases","ON","Brant",2020-10-08,215,0
"cases","ON","Chatham-Kent",2020-10-08,371,0
"cases","ON","Durham",2020-10-08,2285,22
"cases","ON","Eastern",2020-10-08,312,6
"cases","ON","Grey Bruce",2020-10-08,142,0
"cases","ON","Haldimand-Norfolk",2020-10-08,483,0
"cases","ON","Haliburton Kawartha Pineridge",2020-10-08,246,1
"cases","ON","Halton",2020-10-08,1327,33
"cases","ON","Hamilton",2020-10-08,1245,11
"cases","ON","Hastings Prince Edward",2020-10-08,61,0
"cases","ON","Huron Perth",2020-10-08,134,1
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-08,155,1
"cases","ON","Lambton",2020-10-08,347,0
"cases","ON","Leeds Grenville and Lanark",2020-10-08,400,0
"cases","ON","Middlesex-London",2020-10-08,926,11
"cases","ON","Niagara",2020-10-08,1159,7
"cases","ON","North Bay Parry Sound",2020-10-08,38,0
"cases","ON","Northwestern",2020-10-08,66,0
"cases","ON","Ottawa",2020-10-08,5145,182
"cases","ON","Peel",2020-10-08,9948,134
"cases","ON","Peterborough",2020-10-08,130,0
"cases","ON","Porcupine",2020-10-08,85,0
"cases","ON","Renfrew",2020-10-08,61,1
"cases","ON","Simcoe Muskoka",2020-10-08,1009,24
"cases","ON","Southwestern",2020-10-08,273,0
"cases","ON","Sudbury",2020-10-08,109,1
"cases","ON","Thunder Bay",2020-10-08,107,0
"cases","ON","Timiskaming",2020-10-08,19,0
"cases","ON","Toronto",2020-10-08,20043,265
"cases","ON","Waterloo",2020-10-08,1842,10
"cases","ON","Wellington Dufferin Guelph",2020-10-08,692,3
"cases","ON","Windsor-Essex",2020-10-08,2676,5
"cases","ON","York",2020-10-08,4654,78
"cases","ON","Algoma",2020-10-09,37,0
"cases","ON","Brant",2020-10-09,217,2
"cases","ON","Chatham-Kent",2020-10-09,371,0
"cases","ON","Durham",2020-10-09,2317,32
"cases","ON","Eastern",2020-10-09,317,5
"cases","ON","Grey Bruce",2020-10-09,142,0
"cases","ON","Haldimand-Norfolk",2020-10-09,485,2
"cases","ON","Haliburton Kawartha Pineridge",2020-10-09,246,0
"cases","ON","Halton",2020-10-09,1386,59
"cases","ON","Hamilton",2020-10-09,1285,40
"cases","ON","Hastings Prince Edward",2020-10-09,62,1
"cases","ON","Huron Perth",2020-10-09,134,0
"cases","ON","Kingston Frontenac Lennox & Addington",2020-10-09,157,2
"cases","ON","Lambton",2020-10-09,348,1
"cases","ON","Leeds Grenville and Lanark",2020-10-09,401,1
"cases","ON","Middlesex-London",2020-10-09,950,24
"cases","ON","Niagara",2020-10-09,1169,10
"cases","ON","North Bay Parry Sound",2020-10-09,39,1
"cases","ON","Northwestern",2020-10-09,67,1
"cases","ON","Ottawa",2020-10-09,5271,126
"cases","ON","Peel",2020-10-09,10098,150
"cases","ON","Peterborough",2020-10-09,131,1
"cases","ON","Porcupine",2020-10-09,85,0
"cases","ON","Renfrew",2020-10-09,62,1
"cases","ON","Simcoe Muskoka",2020-10-09,1037,28
"cases","ON","Southwestern",2020-10-09,273,0
"cases","ON","Sudbury",2020-10-09,110,1
"cases","ON","Thunder Bay",2020-10-09,107,0
"cases","ON","Timiskaming",2020-10-09,19,0
"cases","ON","Toronto",2020-10-09,20379,336
"cases","ON","Waterloo",2020-10-09,1855,13
"cases","ON","Wellington Dufferin Guelph",2020-10-09,708,16
"cases","ON","Windsor-Essex",2020-10-09,2694,18
"cases","ON","York",2020-10-09,4722,68
"cases","ON","Algoma",2020-10-10,37,0
"cases","ON","Brant",2020-10-10,222,5
"cases","ON","Chatham-Kent",2020-10-10,371,0
"cases","ON","Durham",2020-10-10,2342,25
"cases","ON","Eastern",2020-10-10,326,9
"cases","ON","Grey Bruce",2020-10-10,144,2
